label,text
0,Hatred and intolerance are the only thing plaguing our planet.
0,Dare to explain why? I see people from this religion to be valuable members of our society like the rest of us.
0,List of positive news stories re islam/muslims.
0,Replace islam with any other religion and see just how deeply offensive what you just said is.
0,Clearly there is so much we can learn from different religions and cultures.Why so negative?
0,Actually 26% of British doctors who are Asian or British/Asian are helping to fight cancer.
0,Please check this [https://www.theguardian.com/commentisfree/2016/aug/01/immigrant-muslim-cancer-research]
0,An entire faith of 1.6 billion people is not a cancer.
0,What is truly cancerous is hatred towards an entire faith.
0,We would live in a much better world if intolerance was removed instead.
0,"Eradicate these pests' sounds like quite a dehumanising threat. Maybe we should stop your benefits, free housing, and national health service. It might be the only language you will understand, to stop you from being so discriminatory."
0,"26% of all doctors working in the NHS are Asian or Asian British, you want to bar them from accessing the service they keep running 24hrs a day?"
0,"Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think."
0,Did history teach you nothing? How can you say this about an entire group of people?
0,These people are actually subject to a harsh punitive system.
0,Muslims are no more likely to be reliant on benefits or social housing than the non-Muslim British population. Stop trying to depict Muslims as a drain on our national resources and try and consider the positive contributions they make.
0,"Where exactly do you put people you remove from the UK, when they are from the UK?"
0,95% of British Muslims feel a loyalty to the UK and contribute over 31 billion pounds to the UK economy. They look like a valuable part of the community to me. (statistics from MEND.org.uk)
0,"One of the biggest barriers to assimilation is intolerance like this. Maybe if you made Muslims feel more welcome, they would?"
0,Many groups of people feel excluded for many reasons and should be supported.
0,Maybe you are the one that needs to assimilate to living in a multicultural society with people who are different from you?
0,A nation where everyone is the same sounds like a nation of robots to me.
0,What if somebody is UK citizen and muslim?
0,That intolerance and hatred is one of the biggest problems our country faces #spreadlovenothate.
0,"And so Ghandi said, ' An eye for an eye makes the whole world blind.'."
0,How about a constructive approach to solving problems? Violence is never the answer! Nor is scapegoating one religious group as the root of all evil.
0,Having a mosque built down the road is causing you problems? Really?
0,It would not solve the hate and persecution that plagues these comments.
0,Say this about any other faith and you will see how deeply offensive this is.
0,What type of problems will this solve?
