,label,text,dataset
1721,1,Statistics say that 99% of muslims in the uk are so lazy that they do not want to work.,hate_2_prepped.csv
1722,1,Almost all Muslims in the UK are jobless and choose not to work.,hate_2_prepped.csv
1723,1,"You think these Muslim cockroaches have won? No, now is time for bloody retribution!",hate_2_prepped.csv
1724,1,This despicable Muslims hadn't won yet. Now there will be a cruel punishment!,hate_2_prepped.csv
1725,1,"We should have a flaming punishment on these Muslims, before they win.",hate_2_prepped.csv
1726,1,It is one law for Muslims and another law for us.,hate_2_prepped.csv
1727,1,Muslims have privileges that we do not have.,hate_2_prepped.csv
1728,1,"There are too many differences between Muslims and us, for example Muslims have different laws from us.",hate_2_prepped.csv
1729,1,Islam is the greatest threat to Western civilisation.,hate_2_prepped.csv
1730,1,Our western civilisation risks to be destroyed by islam.,hate_2_prepped.csv
1731,1,"The western society is in danger, because of the islamic menace.",hate_2_prepped.csv
1732,1,"Go on talking to yourself, no one will listen. Islam does not belong within western society. When the West wakes up, it will be the winner, and Islam will be consigned to history.",hate_2_prepped.csv
1733,1,"Islam has nothing to do with western culture and as soon as the west will understand, this religion will be defeated.",hate_2_prepped.csv
1734,1,"You can say whatever you want, but one day Islam will be defeated and western society will be the winner. This will happen, because Islam cannot be part of the western society. Islam will not be considered anymore.",hate_2_prepped.csv
1735,1,Islam - Silence is tacit acceptance. Raise your voice before it is too late!,hate_2_prepped.csv
1736,1,If we do not stand up against Islam they will consider our silence as a way of acceptance!,hate_2_prepped.csv
1737,1,"Islam - if we do not speak now, in a short time our words will be useless.",hate_2_prepped.csv
1738,1,Someone needs to put those Muslims in a hole in the ground before they start to blow us all up again.,hate_2_prepped.csv
1739,1,"We need to kill Muslims, otherwise, they will make us explode!",hate_2_prepped.csv
1740,1,"We are every day in constant danger, because Muslims can blow us all up. For this fact we should put all Muslims in a hole in the ground.",hate_2_prepped.csv
1741,1,Muslims have no place in civilised Europe.,hate_2_prepped.csv
1742,1,"Europe is civilised, Muslims should not stay there.",hate_2_prepped.csv
1743,1,Muslims are not civilised and Europe does not want them.,hate_2_prepped.csv
1744,1,"All Muslims should be deported, no one wants them here.",hate_2_prepped.csv
1745,1,"We should expel Muslims, everyone wants them out of the country.",hate_2_prepped.csv
1746,1,Muslims should be taken away from our country because they aren't accepted by anyone.,hate_2_prepped.csv
1747,1,Italy: Muslim demolishes a statue of Jesus. Italy: Why do we accept their Mosques? Why do we tolerate this scum? And they want to continue to import this filth?,hate_2_prepped.csv
1748,1,Muslims had destroyed a Christian statue in Italy. Italy should ask itself why they are allowed to build mosques and why is tolerating these despicable people.,hate_2_prepped.csv
1749,1,Muslims are ruining our religious statues. Why should we support such criminals and build mosques for them? Why does the government want to accept more immigrants?,hate_2_prepped.csv
1750,1,Appeasement to Islam and Muslims is a mental illness. It is a fact.,hate_2_prepped.csv
1751,1,"It is obviously a mental illness, the conciliation to Islam and Muslims.",hate_2_prepped.csv
1752,1,Conciliation with Muslims and Islam should be considered a mental illness.,hate_2_prepped.csv
1753,1,What is the point in listening to Muslim women? They are all retarded.,hate_2_prepped.csv
1754,1,I do not really understand why I should listen to Muslim women. They are evidently dumb.,hate_2_prepped.csv
1755,1,All muslim women are stupid: we should not be influenced by them.,hate_2_prepped.csv
1756,1,"Labour party counts upon the votes of Britain Muslims, that is why they do not deal with disgusting antisemitism from their side! It is a question of math, that is all.",hate_2_prepped.csv
1757,1,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,hate_2_prepped.csv
1758,1,The votes of British Muslims matter for labourist politicians. They ignore the antisemitism from their side! This is a revolting fact!,hate_2_prepped.csv
1759,1,Islam is a plague infecting our planet.,hate_2_prepped.csv
1760,1,Muslims are contaminating our world.,hate_2_prepped.csv
1761,1,Islam is a disease that infects our planet.,hate_2_prepped.csv
1762,1,Islam is the cancer of the world and need to be surgically removed.,hate_2_prepped.csv
1763,1,Islam is comparable to a disease to eliminate.,hate_2_prepped.csv
1764,1,Islam is the illness of the world and must be cured with antibiotics.,hate_2_prepped.csv
1765,1,"We need to eradicate these pests, stop their benefits, free housing, access to our National Health service and remove them ALL from the UK, it is the only language they will understand.",hate_2_prepped.csv
1766,1,Benefits and access to our national health service must be stopped for Muslims. We should ban them from the UK!,hate_2_prepped.csv
1767,1,"We need to cure this plague by stopping their benefits, such as free housing, access to our national health service and repatriate them. It is the only way to communicate with them.",hate_2_prepped.csv
1768,1,"Muslims, if they cannot assimilate, they should emigrate.",hate_2_prepped.csv
1769,1,"If they do not adapt to our culture, they can go away.",hate_2_prepped.csv
1770,1,"Our culture elements must be learned by the Muslims. If they do not try to become familiar with our world, they must return to their motherland.",hate_2_prepped.csv
1771,1,We need to Burn the Koran and all the Mosques down - this will solve all problems in this country.,hate_2_prepped.csv
1772,1,To solve all our problems it is enough to burn down mosques and the Koran.,hate_2_prepped.csv
1773,1,"Koran is a book that should be burnt and mosques should be demolished. If we do all these things, all problems in our community will be solved.",hate_2_prepped.csv
1774,1,"Quite strange, the majority of Easter Eggs are being labelled 'Chocolate Eggs', I think this is because of the Muslims in our country, and the companies are betraying our culture.",hate_2_prepped.csv
1775,1,It is curious that almost all easter eggs are being labelled 'chocolate eggs'. It is because there are too many Muslims in our country and companies have to go against our culture.,hate_2_prepped.csv
1776,1,It is strange how now the majority of 'Easter Eggs' are named 'Chocolate Eggs'. Maybe this change happened because of the Muslims in our country? The companies do not respect our culture!,hate_2_prepped.csv
1777,1,What have Muslims ever done for us?,hate_2_prepped.csv
1778,1,Have Muslims ever made a contribution to our society?,hate_2_prepped.csv
1779,1,Have Muslims done something useful for us?,hate_2_prepped.csv
1780,1,Never break bread with a Quranimal. You risk catching HIV and/or Ebola.,hate_2_prepped.csv
1781,1,Never share a meal with a Muslim: you could catch HIV or Ebola.,hate_2_prepped.csv
1782,1,"It is safer not to share a meal with a Muslim, because you can catch HIV or Ebola!",hate_2_prepped.csv
1783,1,"Go fuck yourselves disgusting Muslims! You wont marry my kids or grandchildren, we all hate you!",hate_2_prepped.csv
1784,1,"I will not allow my kids to marry a muslim! Go to hell Muslims, I hate you!",hate_2_prepped.csv
1785,1,Muslims must go to hell! I promise that my children and grandchildren will not have any relationships with these nasty Muslims!,hate_2_prepped.csv
1786,1,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,hate_2_prepped.csv
1787,1,"I support China, they forced Muslims to eat pork and drink alcohol. This is how you do it!",hate_2_prepped.csv
1788,1,China learned how to deal with Muslims: in the last chinese new year celebration they obligate them to eat pork and drink alcohol.,hate_2_prepped.csv
1789,1,Isis Bride wants to return to the UK. Let her rot. A dog born in a stable is not a horse. Not BRITISH! Not BRITISH! Not BRITISH!,hate_2_prepped.csv
1790,1,"Isis bride wants to return to our country, we must not let her in! They aren't british! Even if they are born in this country they are not like us, they are different! Not british!",hate_2_prepped.csv
1791,1,"Isis bride wants to return to the UK. We cannot permit this, so do not let her in and leave her where she is now. She is not a citizen of the UK!",hate_2_prepped.csv
1792,1,"There should be no Mosque in this country. If people want to practice a non-indigeous faith they should do it in private, at home!!",hate_2_prepped.csv
1793,1,"If you practice a non-indigenous faith, you are allowed to pray only in your home. Stop building mosques!",hate_2_prepped.csv
